,word,values_
16,plaskett,"[-0.20207  -0.43391   0.19308   0.1679    0.16992   0.14452   0.22988
  0.16243   0.12702  -0.40947  -0.23126   0.017005 -0.13378   0.068984
  0.28392  -0.20045  -0.041159  0.10509   0.36433  -0.81806  -0.13935
 -0.5263    0.14795   0.38444  -0.34813   0.30111  -0.32758   0.24948
  0.37406   0.2181    0.25539  -0.48648  -0.54108   0.71528  -0.57749
 -0.15486   0.22768   0.22027   0.36227   0.1625    0.40486   0.63445
 -0.49624   0.50458   0.2618    0.59676  -0.10978  -0.022091 -0.050998
  0.14474   0.23118  -0.84959   0.62498  -0.48354   0.48632   0.26993
  0.49063   0.079865 -0.83684   0.30108   0.79121  -0.11809   0.27081
  0.03925   0.14835   0.033929 -0.59659   0.56757  -0.092188 -0.64049
 -0.11965  -0.087252 -0.024801  0.68796   0.84538   0.43376  -0.069032
 -0.012295  0.42736  -0.65952   0.28874   0.16099  -0.1091    0.37535
  0.51774   0.24518  -0.060469 -0.21526   0.054079  0.096427  0.55085
 -0.1658   -0.090203 -0.51059   0.51846   0.29922  -0.089889  0.07778
 -0.30403  -0.017588]"
17,trainlink,"[-0.85377  -0.3672   -0.20198  -0.91028   0.5984    0.45448  -0.85311
 -0.13856  -1.241    -0.029475 -0.031471  0.19261   0.36813   0.16551
  0.012621 -0.46043   0.396    -0.90167  -0.32779  -0.71148   0.56176
 -0.23059  -0.50976  -0.89714  -0.21992  -0.10643  -0.061619  0.2585
 -0.83506   0.17025  -0.55609   0.68456  -0.12419  -0.6753    0.25348
 -0.18973  -0.78175  -0.047377  0.44868   0.67538   0.56265   1.5244
 -1.1097    0.14773  -0.010516  1.1715   -0.064218 -0.80803   0.98681
  0.30736   0.27222   0.86991  -0.099937 -0.049353  0.60869   0.47644
  0.51057  -0.033349  0.81148  -0.041053  0.53646  -1.5897    0.54231
 -0.48881   0.53669   0.81555  -0.85394   0.82505   0.64611   0.78238
  0.23529  -0.32403   0.3511    0.93483   0.27448   0.53655   0.92087
  0.4717    0.71408  -0.3768   -1.1732    0.1114    0.011809  0.30931
  0.42837  -0.63247  -0.73355   1.365     0.40305   0.12741   0.38565
  0.25068  -1.1834    0.4856   -0.18427  -0.34577  -0.42952   0.68581
  0.11917  -0.034458]"
18,bulova,"[ 0.14976   -0.41435   -1.1616     0.14465   -0.061919  -0.39781
 -0.45883    0.39364   -0.15873   -0.56668    0.043552  -0.0033279
 -0.52597   -1.0016    -0.061397  -0.12693    0.26401   -0.29542
  0.71885   -0.58301   -0.67948    0.45491    0.1659    -0.46093
 -0.033357  -0.49253   -0.19446    0.67383    0.098309  -0.33758
  0.31715    0.11485   -0.19506    0.58632   -0.11234    0.0923
 -0.41823   -0.39435    0.67328   -1.0235    -0.20806    0.094804
  0.02902    0.0046415 -0.96965    0.73423    0.032923   0.67425
  0.085896  -0.57082   -0.19447   -0.3041     0.07289   -0.043577
  0.14803    0.52836    0.078716   0.24057   -0.56113   -1.2065
  0.37466   -0.24257    0.25428   -0.42767   -0.68363    0.29996
 -0.73683    0.42565   -0.16262    0.35607   -0.33746    0.2441
 -0.06491    0.48091   -0.034654  -0.032137  -0.45166   -0.27676
  0.14762    0.35957    0.30372   -0.48296    0.1116     0.20646
  0.41208   -0.23863   -0.49477   -0.716      0.75723    0.1359
  0.25526   -0.55169    0.74813   -0.32799    0.14756   -0.11202
  0.35598    0.30168   -0.35087   -0.16022  ]"
19,otome,"[ 0.043099  -0.26646    0.39945   -0.10826   -0.33185   -0.099153
  0.11001   -0.35172    0.50353   -0.085944  -0.21557    0.47774
 -0.11181   -0.12255   -0.16316    0.067676   0.14402    0.35213
 -0.27421   -0.1487    -0.065271   0.069472  -0.30947    0.056243
  0.12804    0.62869    0.45173   -0.26936   -0.25162   -0.0019179
 -0.56278   -0.16655   -0.1218     0.23563   -0.051482   0.43816
 -0.40592    0.32359   -0.048227  -0.060237   0.14727    0.90765
  0.19049    0.26339    0.40294   -0.015896  -0.048179   0.080509
 -0.06628    0.31231   -1.3065     0.32067    0.36435   -0.78191
  0.41318    0.59831    0.99889   -0.18319   -0.23599    0.68197
 -0.86647   -0.66166   -0.12341    0.41282   -0.27284   -0.097122
  0.10823   -0.82905   -0.39618    0.18808   -0.060039  -0.20659
  0.42273    0.26004    0.30356    0.72911   -0.52762    0.24614
  0.049087  -0.13343   -1.0072    -0.14334   -0.14028    0.21325
  0.089983   0.022862  -0.15125    0.50188   -0.080488   0.29164
  0.11368    0.24935    0.50751   -0.29628    0.64388   -0.38286
 -0.61239   -0.084795   0.042828   0.20405  ]"
20,armisen,"[-0.30626    0.051403  -0.40222   -0.67115   -0.047739   0.14377
  0.3975     0.021447   0.25952   -0.28457   -0.3226    -0.4554
  0.37841   -0.22455    0.26016    0.37546    0.1258    -0.21248
  0.25994    0.31906   -0.49707   -0.019233   0.13092    0.10189
  0.11055    0.39281    0.03342    0.39139   -0.43514    0.36372
 -0.32032    0.007611   0.60496    0.23684    0.12082   -0.12492
  0.60239   -0.61457    0.018253   0.71206    0.025407   0.28959
  0.26979    1.4274    -0.47884   -0.72643   -0.9154     0.13452
 -0.32679   -0.94882   -0.58902    0.23633    0.29737   -0.28557
  0.21215    0.3189     0.65577   -0.25477   -2.0914     0.47652
 -0.39376    0.66618   -0.022593  -0.36849    0.0082626  0.4922
 -0.2365     0.08566   -0.19498   -0.51281    0.071262  -0.50812
  0.44761   -0.35023    0.48791   -0.10199    0.12102   -0.014497
  0.36261   -0.5836    -0.50232   -0.33985   -0.031219  -0.10875
  0.39725   -0.11044    0.18356    0.404     -0.16555    0.10326
  0.79843    0.48399    0.036496   0.47692   -0.20566    0.23989
 -0.092003   0.38573    0.33409   -0.092639 ]"
21,killingsworth,"[ 0.48309    0.28814   -0.42139   -0.15711    0.081115  -0.68841
 -0.18467   -0.048432   0.53953   -0.1493    -0.024106   0.27942
  0.046584  -0.4181    -0.017627   0.11651    0.28031    0.086037
  0.13216   -0.36288    0.053979  -0.35146    0.019221   0.60452
 -0.37853    0.31039    0.12442    0.44093   -0.16624   -0.1876
 -0.30522   -0.29145    0.31886    0.031362  -0.23761    0.087314
  0.021888  -0.16131    0.4032    -0.12147   -0.041947  -0.06315
 -0.0056195  0.24653   -0.48208    0.60229   -0.091976   0.27195
  0.22272    0.035839   0.10195   -0.13775   -0.55427   -0.57438
 -0.041506   0.43177    0.34015   -0.27538   -0.57684   -0.64803
  0.026054  -0.27513    0.46665    0.27122   -0.50553   -0.38403
  0.47977    0.48533   -0.154      0.18816    0.10591   -0.26661
 -0.08326    0.31436    0.068518  -0.22682   -0.23728   -0.16987
  0.40711    0.20159    0.25682   -0.0022026  0.08726   -0.13558
  0.25073   -0.014499   0.033215  -0.070912   0.1423     0.17388
 -0.022973  -0.26923    0.44426   -0.11356    0.5162    -0.2538
  0.019702   0.21226   -0.83376   -0.17171  ]"
22,enteritis,"[-3.6481e-01 -2.8386e-01  1.6673e-01  3.7032e-02  3.0299e-02 -1.3131e-01
 -1.8673e-01 -5.5546e-01  7.6604e-01  2.1028e-01 -4.6607e-01  1.7099e-01
  5.4551e-01  4.0133e-01  9.7928e-01  2.0517e-01 -8.9226e-01 -3.5367e-01
  3.4410e-01 -1.8575e-01 -2.0292e-01  4.3884e-01  1.2664e-03 -8.3806e-02
  2.4114e-01  6.6476e-01  5.3882e-01  6.4465e-01 -1.3526e-01 -1.4904e-01
  2.0387e-01 -1.6680e-01 -3.2839e-01  1.0428e-01 -5.2540e-02  6.8089e-02
 -3.9151e-01 -2.5416e-01 -4.1549e-01  1.0760e-01  1.3344e-01  3.7652e-01
 -5.2518e-01 -7.5864e-01  1.5205e-01  2.4854e-02  2.3513e-01  8.1738e-03
  8.1658e-02  3.1372e-01 -6.1088e-01 -1.0863e-01 -4.0706e-01 -3.6503e-01
 -5.9688e-02  6.7975e-01  3.8620e-01  3.0182e-01 -6.8146e-01 -8.1879e-02
 -1.5995e-01  1.0937e-01  5.8656e-01 -3.6965e-01 -6.0450e-02  4.2667e-01
  2.5632e-01 -8.4044e-01 -1.7102e-01 -1.8416e-01 -1.4167e-01 -1.1359e-01
 -3.3661e-01  4.1892e-01 -1.3512e-01 -2.7001e-02 -3.0990e-01 -1.3345e-01
 -2.3474e-01  5.3108e-01 -2.4218e-02 -2.5066e-01  3.5962e-01 -1.6394e-01
  7.3743e-02  8.9446e-02 -1.3992e-01  4.4622e-01 -3.8803e-01  2.7334e-01
 -2.0471e-02 -3.0173e-01  1.3221e-01 -1.4828e-01  5.0848e-01  4.5134e-01
  4.9937e-01 -3.2312e-01  1.6914e-01 -1.4002e+00]"
23,pashtoon,"[-2.7750e-01 -6.9355e-01  8.2307e-04 -6.9284e-01  9.1299e-01  2.1787e-01
  3.6595e-01 -8.6009e-01  2.4894e-01  4.2310e-02 -5.5420e-01  9.6659e-02
  8.8112e-02 -1.2295e+00  3.7078e-01 -4.9743e-01 -2.5408e-01  9.9974e-02
 -4.0872e-01  1.4721e-01  1.9619e-01  2.7385e-01  9.4713e-02 -1.7775e-01
 -9.0112e-01 -4.5373e-03  1.9527e-01 -2.2511e-01 -3.5841e-01 -6.1681e-01
 -1.4343e-01 -1.3131e+00 -1.0004e-01 -2.4208e-01  2.2960e-01  2.0862e-02
  1.3642e-01  9.2221e-01  3.2227e-01  1.9287e-01 -2.4532e-01  3.9892e-01
 -1.0618e-02  7.5968e-01 -2.4321e-01  3.8093e-01  2.5062e-01 -1.0193e-01
 -1.9172e-01 -9.2535e-02 -2.3816e-01 -4.2300e-01 -1.6306e-01 -9.6486e-01
 -6.1187e-02  9.0326e-01  2.9684e-01  1.8654e-01  4.3582e-01  1.9092e-01
 -5.6877e-02 -6.6296e-01  5.2330e-01 -1.3212e-01  1.9448e-01 -4.4516e-01
  2.1398e-01 -4.0129e-01 -8.8502e-01 -1.2963e-01 -4.6766e-01 -2.6742e-01
  1.1611e+00  1.5781e-01  2.0413e-01 -3.6413e-01 -2.4564e-01 -1.7957e-01
 -2.6168e-01  3.0764e-01 -5.9354e-01 -8.5915e-01  2.9448e-01 -1.0763e-01
  2.5375e-01  3.0000e-01  2.2131e-01  1.1181e-01 -4.8403e-01  3.4627e-02
  7.2014e-01 -1.0177e-01  1.5073e-01  5.0002e-02  2.0343e-02  4.2813e-01
 -3.1109e-01  1.3435e-01 -7.4914e-01 -3.2123e-02]"
24,pieties,"[-6.9045e-02  1.2390e-01  4.5414e-01 -3.0761e-01 -2.7306e-01  4.6952e-01
 -3.5553e-01 -3.1217e-01  1.0458e-01  4.5659e-01 -5.0109e-01  5.6792e-01
  5.7412e-02  1.7509e-01  3.6181e-01 -4.6142e-01 -7.5066e-01 -4.4254e-01
  4.8474e-01 -1.4255e-04 -8.1919e-04  6.8911e-01 -2.4093e-01 -3.9387e-01
 -6.1101e-02 -2.9407e-02 -6.9533e-02 -1.0842e-01 -1.8536e-01 -3.8532e-01
  3.3838e-02 -5.2766e-01  4.8980e-01 -5.6696e-01 -5.2346e-01  1.8252e-01
  7.3726e-02 -3.2608e-01 -4.4128e-02  1.4331e-02  5.8238e-01 -2.4200e-01
 -4.0941e-01  1.9419e-01 -6.3815e-01 -4.5121e-01  6.0359e-01 -4.5388e-01
 -1.0720e-01  1.8489e-01  5.3579e-01 -1.8685e-01  7.5200e-02  9.3146e-02
  3.3049e-01  1.0898e+00  3.9396e-01  8.1897e-02 -2.2684e-01 -8.0870e-02
  8.0930e-01 -1.7303e-02 -2.3342e-02 -3.0417e-02 -3.8854e-01 -7.6500e-01
 -2.0732e-01 -8.8896e-02  2.2574e-02 -7.1058e-01  2.3816e-01 -9.0459e-02
  1.8648e-01 -1.4491e-01 -5.9725e-01 -1.2246e-01  1.0249e-01 -3.0941e-01
  4.5551e-01  2.1976e-01 -1.5087e-01  1.4489e-01  4.4620e-01  5.6072e-01
 -5.7931e-02 -5.8924e-02 -1.9853e-01  1.5998e-01 -2.5321e-01  2.4510e-01
  8.0385e-02  2.6274e-01 -1.7771e-01 -3.6362e-01 -2.9974e-01 -3.0918e-02
  2.0064e-01 -4.7409e-01  2.4291e-01  9.5380e-01]"
25,roisin,"[ 0.084355  -0.50294   -0.26285   -0.30999    0.0018046  0.052789
  0.32045   -0.2964     0.39969    0.11857   -0.15208    0.78649
  0.10935    0.34133    0.10653    0.39711   -0.49996   -0.22552
  0.035319   0.66889   -0.37326    0.041274   0.30586   -0.057043
 -0.29898   -0.14276    0.12286   -0.74942   -0.49275    0.32506
  0.18719   -0.10403    0.27439   -0.27074    0.74303   -0.060504
  0.8671     0.080445   0.13111   -0.308      0.3162     0.13641
  0.087359   0.023913  -0.49383   -0.10618    0.028013  -0.63703
  0.25464    0.284      0.36336    0.38854    0.1391    -0.32925
  0.027736   0.52645   -0.086307  -0.13776   -0.51208   -0.29123
  0.50385   -0.70271    0.042991  -0.19332   -0.41828    0.28617
 -0.23576   -0.12343   -0.051303  -0.073522  -0.14442   -0.55203
  0.0041789  0.69778    0.17792    0.077504  -0.045039  -0.52602
  0.33175   -0.27683   -0.22743   -0.25206    0.37571    0.099936
  0.87129   -0.58661   -0.030647   0.58972   -0.47465    0.36825
  0.059068   0.31339    0.32446   -0.14205    0.31453   -0.18241
  0.46534    0.2641    -0.69748   -0.081033 ]"
