,word,values_
24,10b5-1,"[ 1.6400e-01 -3.8285e-01 -3.7492e-01  4.8300e-01 -3.2655e-01  5.1215e-02
  1.6328e-01 -7.4814e-02  6.0382e-02 -2.0585e-01  3.1042e-02  1.3165e-01
 -2.3360e-01 -3.9195e-01 -5.6511e-02  2.6964e-01 -4.1757e-01  1.0670e-03
  5.5078e-01 -3.6118e-01 -2.9773e-01  2.8753e-01 -6.7090e-01  1.6136e-01
 -3.6215e-01 -1.5938e-01 -1.8442e-01  4.4074e-01 -6.0712e-01 -1.3286e-01
  3.1752e-01  2.6018e-01 -1.7553e-01 -4.8214e-01  4.3365e-01 -1.6850e-01
  1.0305e-01 -1.1738e+00  2.7557e-01 -1.0531e-01  2.1683e-01  4.3466e-01
  5.4238e-01  1.5250e-01 -2.9192e-01 -4.7821e-02 -2.5066e-01  6.9721e-01
  5.0147e-01  9.9352e-02  6.6884e-02  5.6358e-01  3.9221e-02 -2.5965e-01
 -3.6021e-01  7.1232e-01  6.9996e-02  2.5653e-01  1.3263e-01 -2.6543e-01
 -2.8327e-01 -8.4502e-01  4.1247e-01  1.2646e-01  1.0543e-01 -9.4266e-02
 -7.6129e-01 -2.7536e-01 -5.3413e-01 -4.8545e-01  6.6207e-02  2.0623e-04
 -2.9627e-01  3.9740e-01 -8.1649e-01 -6.6201e-01  1.4303e-01  9.7269e-02
  2.3395e-01  3.3840e-01 -5.8886e-02 -3.5207e-01  3.9731e-01 -2.2311e-01
  2.4412e-01  1.1460e+00  1.3206e-02 -4.0589e-01 -3.1325e-02  4.6204e-01
  3.2921e-01  3.4301e-01 -5.3127e-01 -5.4900e-02  1.5061e-01 -3.7959e-01
 -2.2077e-02  5.1434e-01 -5.9438e-01 -1.7873e-01]"
25,nobutake,"[-0.24977  -0.19923  -0.41438   0.20778  -0.11804  -0.39276   0.24726
 -0.19389  -0.12068  -0.32718  -0.10825   0.18665  -0.55696  -0.27777
  0.021673  0.14037  -0.6573   -0.039973 -0.05307  -0.59352  -0.27047
 -0.11746   0.068227 -0.45545  -0.69304  -0.02167  -0.21862   0.24133
  0.42569  -0.25009   0.45819  -0.030014  0.14539  -0.14642  -0.35882
  0.13474   0.25287  -0.18702  -0.099637  0.41394   0.44677   0.23019
  0.49029   0.94486  -0.25736   0.39268  -0.13918   0.32006  -0.43558
  0.37117   0.35528  -0.073133 -0.84154  -0.2629    0.82846   0.65992
  0.076726  0.33727  -0.069022 -0.71969   0.19811  -0.72231   0.16159
  0.213    -0.16205  -0.22595  -0.48939  -0.089152 -0.2781    0.36828
  0.8316   -0.13827  -0.091514  0.23297  -0.19552  -0.032394 -0.19223
 -0.059542  0.76088   0.422    -0.23355  -0.3197   -0.021164  0.45231
  1.013     0.15914  -0.83793  -0.54927   0.25642  -0.25483   0.50992
  0.049614  0.1021    0.076889  0.84935   0.033674 -0.15442   0.48275
 -0.68589  -0.18617 ]"
26,d'esposito,"[-0.1393    -0.089869  -0.52101    0.033748  -0.39639   -0.37762
  0.23913   -0.40252    0.19487   -0.40889   -0.11377    0.35315
 -0.058021  -0.49482    0.0055187 -0.22689   -0.20436    0.10369
  0.11122   -0.23131   -0.15371    0.14701   -0.20632    0.22795
 -0.3831     0.10646    0.16996    0.30321   -0.087095   0.075596
  0.22694   -0.1889    -0.062147  -0.42144   -0.34246   -0.45945
  0.20978    0.0062003 -0.11163   -0.060245   0.19941    0.087329
  0.28305    0.39601    0.14631    0.046153   0.13301    0.16974
 -0.1307     0.11281    0.43605   -0.31445   -0.26747   -0.64172
  0.28683    0.32848   -0.14615    0.29037   -0.77918   -0.31307
  0.27934   -0.84472    0.49347   -0.17374   -0.35247    0.025253
  0.26135   -0.2436    -0.6369    -0.12576    0.37606   -0.051602
  0.29486    0.46362   -0.050671  -0.027361  -0.088281  -0.131
  0.45221    0.1121    -0.19912   -0.051547   0.12644   -0.33179
  0.82692   -0.079505   0.4044     0.28452   -0.29908    0.20004
  0.12377   -0.035815   0.32052   -0.034273   0.11428   -0.11688
  0.045272  -0.016507  -0.71559    0.029771 ]"
27,neonaticide,"[ 0.073511  -0.19206   -0.18816    0.53985   -0.26115   -0.0040608
  0.023651  -0.38418    0.262     -0.093962  -0.35734    0.072625
  0.087185   0.063294  -0.041166   0.10158   -0.42541    0.69894
  0.58156    0.046211   0.036028  -0.1865    -0.37726   -0.21781
 -0.42942   -0.042999   0.10462    0.21771   -0.25394    0.18508
  0.56068   -0.32946   -0.11552   -0.25626    0.25542   -0.077765
 -0.16242   -0.50991    0.11016   -0.22174    0.32492    0.49612
  0.30768    0.036989   0.040173   0.14011    0.35642    0.091289
 -0.23496    0.0854     0.094127   0.22788   -0.26152    0.10568
 -0.37863    1.0637     0.24632   -0.10739   -0.40162   -0.45207
 -0.30751   -0.039168   0.050026  -0.30231   -0.13321    0.34858
 -0.10002   -0.50254   -0.11737    0.01083    0.047805   0.025464
 -0.079168   0.86999   -0.13491   -0.20374    0.16018   -0.041924
  0.65445   -0.15282   -0.23899   -0.01922    0.25331   -0.027029
  0.22199   -0.013731  -0.24802   -0.35199    0.11611    0.21534
  0.19869    0.13406    0.034409  -0.15303    0.60811   -0.19772
  0.038694   0.071099  -0.1609     0.027004 ]"
28,amyx,"[-6.1207e-02 -1.5788e-01 -3.6099e-01  1.2754e-01 -2.4853e-02 -1.6844e-01
  3.1605e-01 -2.4920e-01  4.6537e-01 -2.0567e-01 -5.6522e-02  2.1425e-02
 -3.1240e-01 -3.0429e-01  2.2762e-01  2.4141e-01 -5.0058e-01  3.0097e-01
  1.8283e-01 -1.8163e-01 -3.1003e-01 -1.6155e-02  3.5645e-03 -1.0411e-01
 -2.0965e-01  1.4419e-01  2.0582e-01  2.5407e-01  1.8206e-01  9.1506e-02
  2.4828e-01 -1.5685e-01 -2.7430e-02 -4.7217e-02 -4.5376e-02  2.4445e-01
  1.3577e-01 -3.1954e-01  1.8395e-01  1.0580e-01  1.2739e-02  4.8203e-01
 -7.5340e-02  7.1644e-02 -3.0844e-01 -1.7152e-01  7.5235e-02  2.0141e-02
  2.8846e-01  2.8850e-01  2.6089e-01 -3.1799e-02  6.2952e-02 -6.7503e-01
  2.9604e-01  8.4100e-01 -1.7593e-01  9.5440e-02 -5.0398e-01 -2.9943e-01
  3.3689e-01 -4.9178e-01  3.8371e-01 -2.4687e-04 -2.0051e-01  5.1022e-02
 -2.2367e-01  6.2746e-02 -2.7047e-01  3.0720e-01  2.6545e-01  3.0121e-01
 -1.1961e-01  3.2768e-01 -1.6042e-01 -2.0487e-01 -1.8801e-02 -2.5204e-01
  2.4114e-01  1.0448e-01 -1.6030e-01 -3.0148e-01  1.8616e-01 -2.2273e-01
  6.4314e-01  1.2557e-01  1.1994e-01 -1.1205e-01 -2.0022e-01  2.2938e-01
 -3.9561e-02 -1.9229e-01  4.5459e-01 -1.1335e-01  1.2845e-01  2.1771e-01
 -5.0181e-02  3.6182e-01 -5.4211e-01  2.2124e-01]"
29,carbona,"[ 0.35044   -0.37622   -0.22952    0.0040847 -0.38118   -0.50981
  0.043007  -0.015407   0.41772    0.011958  -0.097751   0.05942
  0.21163   -0.47826    0.0064112  0.0073826  0.12176    0.21895
  0.66985   -0.030373  -0.15728   -0.02319   -0.62654   -0.49966
 -0.51668    0.29176   -0.12526    0.61943   -0.48889    0.13277
  0.14406   -0.03902    0.038858  -0.030189   0.25436    0.35185
  0.047562  -0.11585    0.14586    0.12871   -0.10523    0.066256
 -0.10271   -0.0052713 -0.088472  -0.041613  -0.38065    0.36945
 -0.24174    0.36965    0.13052    0.48147   -0.58666   -0.098439
 -0.13359    0.71482    0.30432   -0.026705  -0.38151   -0.1232
 -0.07357   -0.42205   -0.010242   0.14006   -0.024214   0.5819
 -0.083899  -0.35337   -0.42467   -0.4382    -0.14584   -0.061636
  0.48542    0.72751   -0.13839    0.23142    0.28463    0.032815
  0.43246    0.055407  -0.096126  -0.7251     0.062307   0.078822
  0.21025   -0.27219    0.10415    0.10567   -0.27121    0.46309
 -0.13254    0.051483   0.1107     0.12158    0.75486   -0.18501
  0.33252    0.050214  -0.81011    0.31981  ]"
30,fulminates,"[ 0.29854    0.25696   -0.55371    0.12787   -0.051637   0.7267
 -0.22927   -0.10809   -0.083076  -0.16243   -0.15822   -0.031796
 -0.10917   -0.22598    0.084752   0.23468   -0.41409    0.30116
 -0.019325  -0.087507   0.34593    0.045888  -0.68832   -0.083391
  0.14686   -0.095748  -0.055171   0.045164  -0.3692     0.015014
 -0.089541   0.23918   -0.1785     0.033403   0.13114   -0.064517
  0.065055  -0.34813   -0.10798    0.30899    0.33259    0.28005
 -0.073243  -0.2762    -0.24785   -0.35541    0.10242    0.09999
  0.17971    0.2884     0.16463    0.45822    0.068165  -0.16628
  0.45833    0.94238   -0.098289   0.34577   -0.96206   -0.0043591
 -0.15445    0.17701   -0.047079  -0.10516   -0.36496   -0.051541
 -0.12051    0.0071612 -0.18994    0.38198    0.47001   -0.045203
  0.15642    0.64285   -0.59034    0.12375   -0.17016    0.063846
  0.26685    0.51852   -0.43538    0.24671   -0.10918   -0.08675
  0.49021   -0.30461    0.031824   0.10294   -0.31243    0.38045
 -0.19672    0.064768   0.12489   -0.17754    0.71971    0.13495
  0.073369   0.62581   -0.36295    0.04352  ]"
31,34-man,"[-0.0072697   0.25717    -0.26786    -0.1774      0.17659     0.22183
  0.12811     0.029542   -0.60725     0.5509     -0.4823      0.47201
 -0.36184    -0.29973    -0.57098     0.45762     0.1591      0.11098
  0.42391     0.10351    -0.3854     -0.21865    -0.15311    -0.35306
 -0.62353    -0.3195      0.01424     0.74273    -0.019406    0.31149
  0.03124    -0.25431     0.041168   -0.40398     0.30328     0.13271
 -0.4972     -0.27362     0.090168   -0.072004    0.63699     0.66606
  0.61447     0.49016     0.45444     0.13666    -0.31679     0.44868
 -0.098668   -0.0046115   0.24493     0.486      -0.2948     -0.34954
  0.27681     0.60688     0.058484   -0.036593   -0.28116    -0.3093
 -0.31721    -0.21991    -0.075816    0.102       0.095953    0.10401
 -0.75282     0.048008   -0.31553    -0.23888     0.49338     0.1877
 -0.069513    0.28562    -0.1596      0.23611    -0.28845    -0.21633
  0.70727    -0.34108    -0.69686     0.28796     0.43355    -0.58582
  0.08162    -0.35168     0.20223    -0.047382   -0.00096849  0.38541
  0.041774    0.803      -0.094747    0.018337    0.83149    -0.11568
  0.01016     0.6169     -0.043994    0.047486  ]"
32,0.709,"[ 0.038962   0.11812   -0.075035   0.42092   -0.30335    0.17345
 -0.10376   -0.82484    0.28899    0.025811   0.78294   -0.047073
  0.035192   0.50936   -0.1624     0.73301    0.11564   -0.43757
  0.3558    -0.0040306  0.1378     0.3958    -0.39942    0.19145
 -0.29922    0.21708    0.12205   -0.12282    0.56295    0.24071
  0.14292    0.55752   -0.050311   0.18794    0.056496  -0.64722
 -0.64955   -0.01197    0.20183    0.63575    0.48229   -0.4673
  0.45061    0.51015    0.43642   -0.61448   -0.42096    0.54365
 -0.36866    0.17583    0.027654  -0.0045173  0.51584   -0.53661
  0.46248    0.7879     0.14122    0.11988   -0.60502   -0.31733
 -0.42324   -0.46539    0.049167   0.13746   -0.31539   -0.12261
 -0.72415   -0.24591   -0.55024    0.38862   -0.024589  -0.25178
  0.027696   0.33072    0.23191    0.10622    0.62117   -0.026871
  0.4723     0.020951  -0.39589   -0.47466    0.48116   -0.72744
  0.85217    0.33996   -0.20564    0.12426    0.39065    0.40059
 -0.58261    0.56662   -0.51151   -0.27902    0.12568   -0.48395
  0.88258    0.34706   -0.65175    0.077474 ]"
33,normandale,"[ 2.6179e-01 -3.8315e-02 -4.9083e-01  5.8751e-01 -1.5756e-01  9.4019e-02
  2.3693e-01  1.2638e-01  1.9032e-01 -2.2621e-01 -4.4298e-01 -6.9953e-02
 -2.5941e-01 -4.7838e-01 -5.2529e-01  1.0643e-01 -2.3383e-01  2.2485e-01
 -5.6871e-02  7.1854e-04 -7.3353e-01  7.0478e-02 -3.3512e-01 -2.9779e-01
 -2.8372e-01 -1.7133e-01 -1.0174e-01  5.7199e-02  7.2078e-02  4.2428e-01
 -2.4737e-01 -8.6321e-02  1.1910e-02 -7.2815e-02  1.6965e-02 -4.5339e-01
  1.7289e-02 -4.5041e-02 -8.9490e-02 -1.0374e-01 -4.8417e-02  3.1691e-01
 -2.3276e-01 -2.7432e-02 -1.9814e-01  2.6139e-02  2.0204e-01  8.7759e-01
 -1.0168e-01  6.8852e-01 -1.2945e-01 -1.4356e-01 -2.7905e-01 -8.5096e-01
  1.4120e-01  5.1003e-01  1.7595e-01 -5.1866e-02 -5.2229e-01 -3.8978e-01
 -2.2686e-01 -2.1371e-01  2.5413e-01 -5.4753e-01 -3.9219e-01  2.2772e-01
 -3.5318e-01 -4.2315e-01  2.8330e-01  1.5055e-01 -4.9712e-02  9.5919e-02
  9.9145e-02  2.7380e-01 -1.1898e-02  2.6499e-01  1.5781e-01  8.1612e-02
  7.2557e-01  2.5748e-02 -4.5424e-01 -4.8946e-03  4.8698e-01 -1.8889e-01
  5.3889e-01  2.8079e-01 -8.7648e-02  1.8293e-02  3.2411e-01 -9.0153e-02
 -2.1037e-01  5.3735e-02 -4.9505e-02 -1.1933e-01  3.1296e-02 -2.8952e-01
  3.0472e-01  3.1957e-01  1.1995e-02  6.3185e-01]"
