,word,values_
22,gyeongsangnam-do,"[ 0.01975   -0.020249   0.97645    0.39896    0.57389   -0.024014
 -0.0055966  0.4191     0.48885    0.38785    0.14671   -0.3575
 -0.025564  -0.037268   0.13231    0.33685    0.10926   -0.091823
  0.21599   -0.21051   -0.015194   0.38762    0.343      0.41555
 -0.34416    0.29332   -0.039831   0.54186   -0.20831    0.10456
 -0.30431   -0.4461     0.22437   -0.57807    0.28442   -0.42022
 -0.033415  -0.53647   -0.44572   -0.11692    0.015654   0.18239
 -0.029626  -0.55391   -0.20497    0.083019   0.90738    0.10058
 -0.14951    0.27478   -0.77724    0.024631  -0.12739   -0.9786
  0.56345    0.5289    -0.090316  -0.72107   -0.51428   -0.7741
 -0.081496  -0.23126    0.35194   -0.49309   -0.032401   0.23326
 -0.13525   -0.09292    0.14999    0.28132    0.16659   -0.076318
 -0.13155    0.56824    0.34136   -0.0058746  0.27077   -0.17535
  0.62768    0.063532  -0.39382   -0.41341    0.31948   -0.14886
  0.66529    0.45821   -0.26084    0.32843   -0.18824    0.24335
  0.47284   -0.38446   -0.15333    0.34042    0.20023    0.36406
 -0.30935    0.2634    -0.093177  -0.14263  ]"
23,sickbay,"[ 0.017259  -0.22375   -0.025147   0.36861   -0.2719     0.40042
 -0.30732    0.25396    0.025069  -0.11674   -0.17008    0.049266
 -0.0037937 -0.070221  -0.31871   -0.071898  -0.045938   0.052077
  0.21788   -0.13411   -0.020336  -0.055753  -0.37387   -0.002106
 -0.45307    0.18072    0.10783    0.029548   0.21831    0.25081
 -0.195     -0.78422   -0.11279    0.013654  -0.29553    0.43873
 -0.11786   -0.46909   -0.105     -0.30511    0.49443    0.38763
  0.12728   -0.036685  -0.54407    0.71232    0.17735    0.50636
 -0.097292   0.59324   -0.43787    0.21966    0.27763   -0.20166
  0.42191    0.24264    0.02087   -0.61438   -0.36244   -0.44001
 -0.77744   -0.24486   -0.1297    -0.18156   -0.055981   0.070997
 -0.28184   -0.035149  -0.38706    0.38369    0.04263   -0.12548
  0.089661   0.16253   -0.24264    0.39266    0.2657     0.23152
  0.62086   -0.026598  -0.74228    0.22891   -0.13927   -0.083537
  0.43562    0.096434   0.49363    0.086424  -0.49041    0.38715
  0.24637    0.27387    0.6133     0.24073    0.54009    0.4709
  0.64692    0.18741   -0.31898    0.18854  ]"
24,hämäläinen,"[-0.34752   -0.65478   -0.55124   -0.14558   -0.032961  -0.68972
 -0.037708  -0.41482    0.37623   -0.14116   -0.010555   0.33328
 -0.33684    0.045767  -0.11068   -0.038697  -0.42114   -0.013058
  0.29117    0.16368   -0.55266   -0.23239    0.052994   0.34486
 -0.14736   -0.25806    0.20537    0.26156    0.401     -0.12072
 -0.31019    0.21887    0.29709   -0.029943   0.0034282 -0.10466
 -0.18745    0.11176    0.13034   -0.06495    0.083621   0.21515
  0.03472    0.31156   -0.25885   -0.3395    -0.048883   0.062393
  0.33615    0.13424    0.33145    0.016155  -0.055253  -0.47652
 -0.18609    0.61028    0.12752   -0.094388  -0.76385   -0.019735
  0.36541   -0.34328   -0.045247   0.046579  -0.47322    0.11165
 -0.066335  -0.36121   -0.085067   0.15404    0.14941    0.22544
 -0.23427    0.39951    0.23886    0.10229   -0.3559     0.027712
  0.57863    0.1721    -0.29553   -0.32421   -0.020556  -0.26057
  0.3702    -0.078801  -0.19287   -0.44005   -0.07523   -0.089276
  0.030823   0.27974   -0.37843   -0.31716    0.1478    -0.089879
 -0.16928    0.12272   -0.54424   -0.39744  ]"
25,ranglin,"[-0.35785   0.19365  -0.49999  -0.14447  -0.033373  0.26477  -0.22247
 -0.40336  -0.38435  -0.14168   0.052727  0.3386   -0.57516  -0.72012
 -0.060471  0.56093  -0.056615 -0.30781   0.37889  -0.32327  -0.39856
  0.28572   0.079732  0.069572 -0.036108  0.056851 -0.019982 -0.39999
  0.36715   0.32192  -0.26789  -0.091356  0.093031  0.27406  -0.35504
 -0.21638   0.28664  -0.3885    0.017768 -0.11894   0.21743   0.065277
  0.25963   0.5248   -0.32146   0.23271  -0.1376   -0.056314  0.47925
  0.31172  -0.092168  0.53394   0.14732  -0.024318  0.21643   0.85143
  0.10307  -0.10166  -0.44998  -0.2363   -0.13741  -0.032263  0.11348
 -0.4237   -0.019292 -0.46117   0.23813  -0.27337   0.030661 -0.068338
 -0.1659   -0.28715  -0.19351   0.99762  -0.10124   0.080143  0.21157
 -0.069796  0.41628  -0.171    -0.043104 -0.38414  -0.073398 -0.13477
  0.88081  -0.2139    0.091744 -0.58072  -0.37058   0.18017  -0.31863
 -0.16344  -0.11389   0.10283   0.25664   0.036212 -0.45884  -0.31356
 -0.43275   0.20316 ]"
26,musu,"[ 0.38739   -0.35899   -0.35744    0.13439   -0.27262    0.31952
  0.036988  -0.10635    0.15797   -0.081829  -0.20497    0.48534
  0.094353  -0.45193   -0.21445   -0.1384     0.24067   -0.0065333
 -0.13743    0.12948   -0.44483    0.0042213 -0.18162    0.095328
  0.076846  -0.16865   -0.19266   -0.28601   -0.013445   0.5452
  0.24814   -0.39674    0.33299   -0.19037    0.27702   -0.34891
  0.23327   -0.21354    0.33513    0.088203   0.19618   -0.20484
  0.24961    0.029652  -0.35338    0.32931   -0.062948   0.11612
  0.01094    0.25127    0.096016  -0.27541   -0.20348   -0.28054
  0.18581    0.81282   -0.26313    0.47926   -0.90322   -0.07017
  0.45833   -0.97033   -0.25587   -0.097548  -0.54521   -0.11041
  0.12741   -0.23171   -0.47178    0.24866   -0.20695    0.64445
  0.091286   0.20957    0.55455    0.018305   0.12449   -0.013498
  0.33149    0.045249  -0.19136   -0.59376    0.16144    0.0077584
  0.63614   -0.019366  -0.15356    0.047335  -0.21075    0.3953
  0.28459   -0.16226    0.55499   -0.10589    0.76721   -0.26833
 -0.033584   0.24398   -0.83596    0.12848  ]"
27,melanau,"[ 0.085807   0.23509   -0.13364   -0.20767   -0.35745    0.45939
 -0.80488   -0.34448    0.59224    0.040029  -0.34535   -0.32462
  0.11993   -0.52922   -0.42183   -0.097152  -0.79567   -0.31667
  0.49925    0.078176  -0.44449   -0.15995    0.085921   0.43683
 -0.3287    -0.32017    0.41939    0.23388   -0.57717   -0.45483
 -0.31011   -0.089246  -0.14721   -0.50064    0.38181   -0.8147
 -0.21338    0.28945    0.5732     0.0083045  0.049551   0.34716
  0.057435   0.13481   -0.10162    0.18843    0.49219   -0.033013
 -0.12369    0.4929    -0.086732  -0.35106    0.05898   -0.26794
 -0.17941    1.0084    -0.17973    0.17551   -0.18505   -0.58292
 -0.18521   -0.11424    0.001363  -0.13915   -0.21844    0.57647
 -0.51784   -0.58015   -0.046077  -0.25047    0.27259    0.54622
 -0.10159    0.29079   -0.40894    0.71484   -0.16325    0.4846
  0.52744   -0.081786  -0.74241   -0.29713   -0.034615   0.10754
  0.062288   0.209     -0.31443   -0.050852   0.015485  -0.088265
  0.11822    0.12569    0.11287   -0.4508    -0.16704   -0.1996
 -0.28637    0.12025   -0.34303    0.049428 ]"
28,outlanders,"[ 0.24319    0.17      -0.20438    0.22896   -0.08774   -0.064747
 -0.3035    -0.28461    0.09661   -0.27096   -0.23068    0.11715
  0.096996  -0.53196   -0.11227    0.0026799 -0.3413     0.30232
  0.14946    0.26677    0.15811   -0.040957  -0.46091   -0.29341
 -0.059219  -0.24453    0.37702    0.2469     0.0036684  0.22069
  0.047095  -0.1814    -0.28041   -0.0011745  0.30004    0.34647
  0.25299   -0.40909   -0.019831  -0.030422  -0.05388    0.21974
 -0.38013    0.058511  -0.071635   0.037916  -0.074921   0.36445
  0.16839    0.37283    0.0089442  0.064047  -0.052617  -0.39113
  0.38814    0.97624    0.36504    0.010395  -0.4869    -0.41333
 -0.10876   -0.014159  -0.12577    0.17009    0.27635    0.22687
 -0.24057   -0.14652   -0.22118   -0.33846    0.093118  -0.20754
 -0.062924   0.29173   -0.44505    0.11039   -0.108      0.33584
  0.45368   -0.082842   0.0048195 -0.1538    -0.0087409 -0.37234
 -0.038917  -0.29147   -0.21851   -0.38341   -0.35896    0.13607
 -0.19597    0.096687   0.28799   -0.74162    0.23101   -0.056211
 -0.0626     0.57928   -0.24399   -0.034571 ]"
29,raulston,"[ 0.18902   -0.058354  -0.85358    0.19898   -0.14894    0.1035
 -0.11334    0.23835    0.12867   -0.31505   -0.15523    0.28047
 -0.59599   -0.4678    -0.48372   -0.039678   0.56695    0.12723
 -0.16721    0.15539   -0.55995    0.029213   0.20153    0.084854
 -0.069189   0.60817    0.048271  -0.041376  -0.25367   -0.14767
  0.1       -0.42929    0.45827    0.082015  -0.072889  -0.18976
  0.099433  -0.43009   -0.023143   0.1103     0.27617    0.27697
 -0.88415    0.48199    0.14478    0.069986   0.4837     0.14688
 -0.15873    0.078806   0.76235   -0.43195    0.044042  -0.72081
  0.24491    0.50169   -0.54548   -0.14583   -0.24148   -0.2375
  0.40336   -0.58642    0.22226   -0.54402   -0.25049    0.1365
  0.17101    0.28457   -0.11377   -0.30032    0.18342   -0.053147
  0.087894   0.18105    0.38124    0.30161   -0.028748   0.054384
  0.31792    0.070012  -0.55653   -0.13555   -0.07252   -0.43143
  0.67036    0.22606   -0.15464   -0.17232    0.097222   0.76498
  0.72697   -0.0061339  0.26615    0.11833   -0.14458   -0.26329
  0.12793    0.53487   -0.33461    0.37706  ]"
30,vidler,"[-0.047593  -0.67177   -0.55109    0.094141  -0.26439   -0.28384
  0.0048059 -0.48081    0.25483   -0.19855    0.2548    -0.46871
 -0.10053   -0.07608   -0.0020124 -0.088833  -0.17243    0.13204
  0.24911   -0.33171    0.1268     0.26252   -0.1338    -0.3246
  0.035739   0.091587   0.090858  -0.040095   0.061354   0.30019
  0.031364   0.06337   -0.24771   -0.15625    0.30719   -0.24304
  0.44807   -0.055691   0.092749   0.016555  -0.082004   0.32057
 -0.11655   -0.22198   -0.3053    -0.14626   -0.30718   -0.030291
 -0.056431  -0.15995    0.74509   -0.014969   0.10433   -0.47191
  0.22472    0.43987    0.036997   0.21924   -0.85665   -0.25636
 -0.092468  -0.078664   0.35608   -0.13263   -0.35701    0.10797
  0.032162  -0.31764   -0.07959   -0.13957    0.2059     0.63442
  0.54414    0.61164    0.19085   -0.044917  -0.31029    0.024975
  0.39733   -0.01687    0.051413  -0.20472    0.24788   -0.086936
  0.43423    0.18504    0.23917    0.26265    0.27989   -0.024745
 -0.067826   0.15358    0.43148   -0.03287    0.51544    0.31499
  0.4206     0.076536  -0.65827    0.2085   ]"
31,pango,"[ 0.36861  -0.040379 -0.89443   0.34873  -0.18199  -0.043714 -0.051702
  0.33983   0.35153   0.058268 -0.37075  -0.10238  -0.85563   0.25527
 -0.24194  -0.373    -0.1577    0.32552   0.50028  -0.15679  -0.67367
 -0.14253  -0.61369  -0.096905 -0.46158  -0.026284  0.27566   0.36704
  0.0672   -0.062201  0.18629  -0.38337   0.10253   0.242     0.48417
  0.01151   0.28879  -0.68049  -0.23257  -0.1435   -0.054224  0.14487
  0.101     0.13473   0.012188  0.038425 -0.44454   0.34261  -0.36127
  0.34379   0.12413   0.59606  -0.17267  -0.40992  -0.30621   0.70262
 -0.27128   0.76777  -0.62779  -0.33547  -0.075888 -0.69194  -0.24075
 -0.96935  -0.91294   0.62502   0.03632  -0.022748 -0.16313  -0.18827
  0.27376   0.23804   0.45859   0.43081   0.10829   0.075762 -0.013525
  0.13618   0.28571  -0.22908  -0.26675  -0.32969   0.026772 -0.10956
  0.35381  -0.19429   0.17046  -0.1139   -0.14947   0.38592  -0.039635
 -0.042016  0.64022   0.062138  0.22891  -0.39212  -0.47596   0.18003
 -0.35819   0.1479  ]"
32,"2,156","[ 0.18978    0.19635   -0.18337    0.25324   -0.13419    0.10787
  0.092583  -0.3166     0.15532    0.12542    0.043971  -0.012105
  0.26547   -0.39616    0.6049     0.16052   -0.55391    0.12
  0.27182   -0.16962   -0.16626    0.33406    0.2013    -0.24491
 -0.48918   -0.72942    0.34827    0.77707   -0.019783   0.088365
  0.0565    -0.31183    0.17236    0.16906   -0.16313   -0.46022
 -0.43991   -0.24082    0.11997    0.1934    -0.069472  -0.26322
 -0.51761    0.29138    0.34686   -0.11945    0.044585  -0.10935
 -0.62238   -0.0058973 -0.080084  -0.28758   -0.46416   -0.5085
 -0.27336    0.90841    0.48857    0.072361  -0.67263   -0.49936
  0.019539  -0.42861    0.052861   0.32769   -0.73343    0.14335
  0.061251  -0.48216   -0.20787   -0.033534   0.33764    0.76132
  0.058725   0.17639   -0.074569   0.47791    0.34303    0.057604
 -0.011817  -0.10938   -0.12206   -0.1651     0.43241    0.30539
  0.12226    0.27746    0.41259   -0.39919   -0.61033    0.19393
 -0.17067    0.39742   -0.098877  -0.81476    0.11056   -0.047024
 -0.15753   -0.12745   -0.26591   -0.13192  ]"
33,quillan,"[ 5.3782e-01 -2.5506e-01 -3.3466e-01 -4.7437e-01  3.7492e-01  7.4731e-03
  6.2811e-02 -4.9943e-01  2.4754e-01 -6.4973e-01  2.0966e-01 -1.2892e-01
  7.0088e-02 -2.4085e-01 -1.4379e-01  1.6430e-01 -6.3608e-01  6.3032e-02
 -9.6434e-02 -2.1993e-02 -1.1890e-01  2.0690e-02 -3.3050e-01 -4.2520e-02
 -5.0053e-01  2.1272e-01  3.4371e-01  1.0880e-02  1.6835e-01  1.9659e-01
 -2.6828e-01 -1.9393e-02 -1.8078e-03  1.0264e-01  2.5018e-01  6.2240e-01
 -1.2704e-01 -7.3541e-04 -3.6989e-01  7.6384e-02  3.1072e-01 -1.6754e-01
  7.1264e-02  4.9787e-01 -6.0956e-01  6.5157e-02 -2.0883e-02  2.8104e-02
  1.4748e-01  2.1468e-02 -3.9212e-01  2.6163e-01 -7.4106e-02 -7.9186e-01
  2.8895e-01  2.8517e-01  1.1554e-01 -3.0559e-01 -4.3027e-01 -7.8638e-02
 -2.2064e-01 -2.8844e-01  3.1837e-01 -1.4282e-01 -5.5355e-01  1.6711e-02
 -3.4189e-01  5.6667e-02 -5.9686e-01 -2.4933e-02  2.1384e-01 -2.3736e-01
  2.2318e-01  3.2666e-01 -1.2823e-02  3.6480e-01  7.7794e-03  2.9744e-01
  6.5755e-01  3.9793e-01 -4.7415e-01  2.9589e-01  2.5654e-01  1.5287e-01
  6.7317e-01  1.9010e-01 -3.2807e-01  1.1556e-01  2.1416e-01  2.4231e-01
  1.2917e-01 -6.2821e-02 -1.6329e-01 -1.3887e-01  3.0456e-01 -2.3817e-01
 -6.1577e-02  3.4330e-01 -4.7512e-01 -2.0449e-01]"
34,lapu,"[-0.68561    0.17542   -0.047443   0.39513    0.22191    0.088646
 -0.34774   -0.48507    0.66427    0.2447    -0.34665   -0.011285
 -0.0080295 -0.0073751  0.45466   -0.13322    0.23707   -0.32948
  0.49715   -0.7431     0.38993    0.20118   -0.55066   -0.11774
 -0.50182   -0.39125   -0.40521   -0.065337  -0.68596    0.1047
 -0.0051652 -0.90677    0.57341   -0.20714   -0.2132    -0.98149
 -0.52298   -0.63569    0.20276    0.16184    0.38033   -0.45524
 -0.29178    0.058157   0.2943     0.44106   -0.11717    0.015794
  1.0984     0.29598   -0.56002    0.059103  -0.054825  -0.60296
 -0.37686    0.93619    0.13493   -0.05305   -0.32279   -0.83603
  0.044255  -0.13575    0.13625   -0.12755   -0.85036    0.021139
 -0.17954    0.060248  -0.9705    -0.17391    0.58057   -0.32906
 -0.089728   0.24092   -0.5056    -0.43974    0.86766   -0.68082
  1.0936    -0.1124    -0.13273   -0.034593   0.2579     0.41535
  0.32775    0.27808   -0.80874    0.46385   -0.049561   0.11094
  0.51257   -0.15774   -0.20529    0.1288     0.12021    0.29104
  0.53456    0.16127   -0.53287   -0.23741  ]"
