,word,values_
11,ozegovic,"[-0.15873   -0.15662   -0.08153    0.64091    0.38201    0.4894
  0.25858    0.19889    0.74893   -0.23134   -0.10684   -0.073821
 -0.23517   -0.60179   -0.29402    0.77007   -0.19873    0.31898
 -0.1141     0.33871   -0.11562    0.0042572  0.093129   0.63655
  0.37636    0.094669  -0.047387   0.18037    0.087862  -0.05889
 -0.18801   -0.6435     0.38155    0.15671    0.24603   -0.22872
  0.21267   -0.57797   -0.13953   -0.55663   -0.18533   -0.19815
 -0.097799  -0.051673   0.28106   -0.3581     0.54729    0.088314
  0.32827    0.24442   -0.19176    0.33452   -0.36297   -0.41444
  0.31265    1.0747     0.51162    0.27331   -0.36975   -0.09916
  0.168     -0.34395    0.46471   -0.036932  -0.30029   -0.10273
  0.066871  -0.065727  -0.013911   0.35723   -0.17262    0.021265
 -0.16067    0.70389    0.032224   0.056696   0.012384   0.068455
  0.38918   -0.092093   0.20204   -0.029981   0.31894   -0.20527
  0.71509    0.077103  -0.24066    0.34377    0.013195   0.51762
  0.15894   -0.31193    0.1879    -0.13708    0.03447    0.22593
  0.36514    0.5753    -0.34023   -0.14805  ]"
12,2.01-meter,"[ 0.5885     0.6692    -0.14287   -0.11674   -0.57822   -0.026878
 -0.37019    0.10987   -0.39913    0.010645   0.35918   -0.04453
  0.21153    0.19633   -0.0015453  0.38835   -0.27898   -0.22093
  0.47557   -0.46947   -0.40967    0.34587   -0.93408    0.39724
  0.23625   -0.1827    -0.32515    0.072159  -0.24451    0.22221
 -0.61002    0.26989    0.64631   -0.4399     0.090616  -0.23688
  0.14039   -0.42103    0.64825    0.31385    0.60689   -0.056516
  0.27309   -0.10635   -0.063847  -0.26819   -0.029706   0.93607
  0.38201    0.42761    0.48448   -0.070489   0.078121  -0.51313
  0.10992    1.2128     0.0027179 -0.083846  -0.75432   -0.82503
  0.74453    0.17035   -0.28825    0.43444    0.13778    0.0025678
 -0.95166   -0.26761   -0.26926    0.14162    0.71853    0.85435
 -0.16222   -0.46499   -0.020903  -0.37509   -0.32907    0.082818
  0.54316   -0.21106   -0.35836   -0.23333    0.53089   -1.065
  0.23323    0.75453    0.34864    0.51631    0.31885   -0.3811
 -0.67466    0.24824    0.31126   -0.067538   0.022637  -0.63541
 -0.039577   0.028803  -0.39127   -0.098775 ]"
13,mad101,"[-0.61508    0.19279   -0.33788    0.33969    0.18957    0.073731
  0.26025   -0.021644   0.30948   -0.19704    0.76302   -0.16983
 -0.081147  -0.39204    0.058496   0.7351    -0.10053   -0.23897
  0.17622   -0.23731   -0.84258   -0.094036  -0.28223   -0.10884
 -0.33163   -0.47703    0.69653    0.25885   -0.16802    0.090602
  0.1404    -0.084771  -0.35599    0.028885   0.60345    0.012514
 -0.31738   -0.49603   -0.015553  -0.14889    0.75849    0.053577
 -0.33002    0.482     -0.20731   -0.17578   -0.39924    0.2006
  0.44786   -0.16256    0.50675    0.51041   -0.31735   -0.61115
  0.53874    0.67576   -0.24113    0.15586   -0.18526   -0.59841
 -0.069307  -0.041617   0.019322  -0.28096   -0.0796     0.17748
 -0.35932   -0.21838   -0.12123    0.36415    0.084368   0.57913
  0.23544    0.29072    0.24212    0.32164    0.32678   -0.16424
  0.23051   -0.61042   -0.58522   -0.67699    0.41299   -0.49608
  0.27585   -0.10632    0.21658   -0.025374   0.051181   0.38803
 -0.071803   0.38733    0.66482   -0.46626    0.0054333 -0.17133
  0.15662    0.13855    0.069109  -0.031188 ]"
14,nai101,"[-0.33579   -0.10641   -0.45459    0.19299   -0.067885   0.27958
  0.35269   -0.22389    0.59284   -0.13157    0.72116   -0.22818
  0.079378  -0.65649   -0.075022   0.62417   -0.29756   -0.13204
  0.32653   -0.4437    -0.9436     0.092454  -0.42803    0.030685
 -0.052251  -0.16886    0.42026   -0.080332   0.033829  -0.018597
  0.2603     0.028108   0.028365  -0.013604   0.16547   -0.16453
 -0.3901    -0.67368   -0.15403   -0.011274   0.57787    0.1539
 -0.61438    0.43851   -0.23776   -0.50983   -0.48303    0.43821
  0.38142   -0.021627   0.085251   0.51024   -0.096305  -0.0059514
  0.44926    0.57017   -0.31787    0.021554   0.032116  -0.6469
 -0.557      0.20562    0.093321  -0.27287   -0.17474    0.08353
 -0.49261   -0.054032   0.083643   0.55206   -0.16256    0.77182
  0.33263    0.33979    0.099705  -0.079942   0.22164   -0.20221
  0.68391   -0.32395   -0.73442   -0.33645    0.5651    -0.47795
  0.68077    0.14434    0.22871   -0.50551    0.0074336  0.39246
 -0.20206    0.10807    0.31881   -0.05865   -0.055133  -0.33382
  0.42911    0.33395   -0.1381    -0.21486  ]"
15,ala.-based,"[ 0.50705    0.57584    0.065969  -0.016018   0.85833    0.4061
 -0.12987    0.23708    0.26875    0.49161   -0.98433   -0.10018
 -0.31457   -0.70142    0.24211    0.34052   -0.14053   -1.1956
 -0.33191   -0.23135   -0.4384    -0.2739    -0.17525   -0.75836
 -0.6636     0.19551    0.27582    0.10889   -0.55802    0.036258
 -0.15911   -0.41152   -0.24482   -0.49089   -0.46073   -0.72758
  0.54876   -0.040123   0.5274     0.22318    0.65024    0.62864
 -0.0031933 -0.025636  -0.27084   -0.042891   1.1125     0.35691
  0.18475    0.25998   -0.4722     0.30815   -0.47438   -0.7893
  0.58309    0.27757   -0.25565    0.55837   -0.62093   -0.48929
  0.31014   -0.85385    0.048452   0.19452   -0.49793    0.39894
 -0.34361    0.40758   -0.26939    0.31817   -0.033472   0.71109
  0.40009    0.6925    -0.017169  -0.41492    0.55091    0.02197
  0.30428    0.13433   -0.032344  -0.23008    0.37341    0.24238
  0.14392   -0.23144   -0.29541    0.21211   -0.010199   0.44993
 -0.059837  -0.50919    0.56392   -0.021028   0.056664   0.29372
  0.54308    0.61351   -0.45089    0.19962  ]"
16,batting_lwalker,"[-1.6303e-01  1.0064e-02  1.4608e-01  1.5078e-02 -1.9744e-02 -9.1942e-02
 -5.6874e-03  2.5672e-01 -2.4313e-01  1.1983e-01  5.1111e-02 -1.5958e-01
 -3.4832e-02 -1.0934e-01  4.9572e-03 -1.0844e-02  2.8295e-01 -6.5536e-02
 -2.3774e-01  2.7731e-01 -7.9795e-02  6.4262e-02 -1.0537e-01  3.5432e-01
  1.8727e-02  2.1051e-01 -2.8509e-01  1.1221e-01  6.8493e-02 -1.3945e-01
  9.4543e-02 -1.9529e-02 -1.4905e-01  3.4291e-02  1.8652e-01 -1.3206e-01
 -2.8105e-01  6.5173e-02  1.8691e-01  2.5041e-01  2.0547e-03 -3.6707e-01
 -8.2806e-02 -1.0168e-01 -4.2493e-01 -5.2793e-04  3.3914e-02 -1.0245e-01
 -2.3068e-01  9.6013e-02 -1.0086e-01 -2.1169e-02 -8.4926e-02 -2.7598e-01
  1.7589e-01  8.7176e-02  2.4507e-01 -1.8042e-02  1.2427e-01  2.6200e-02
  3.0519e-02  4.9740e-02  2.4797e-01  2.4871e-02  3.9055e-01  4.8808e-01
  2.8027e-02 -2.7958e-01  3.1530e-02  1.9590e-01 -4.9082e-02 -3.9550e-02
  1.0025e-01  1.5612e-01  3.6237e-02 -8.1635e-02 -4.5153e-02 -2.3793e-01
  1.0994e-01  4.1737e-01 -3.6956e-01  5.6858e-02 -1.6411e-02 -4.8672e-01
  2.9774e-01 -6.1119e-03 -2.6555e-02  1.1903e-01 -6.1237e-02  4.4994e-02
 -4.0728e-01 -3.2892e-01 -5.8737e-01  2.1365e-01 -2.7591e-01  7.3360e-02
  3.6802e-02  1.0014e-02  9.2032e-02 -8.5106e-02]"
17,ob.-holding,"[ 7.6531e-02  6.0224e-01  7.7943e-02 -3.4461e-02 -1.2505e-02  2.7386e-01
 -5.6263e-01  4.6867e-01  2.2170e-01 -5.2820e-01  3.8566e-01 -3.0555e-01
  1.0169e-01  6.6083e-01 -4.1543e-01  5.7252e-01  3.0217e-01 -2.4988e-01
  9.0664e-02  3.9205e-01  8.2895e-02  3.3396e-02 -2.9548e-01 -2.5305e-04
 -4.4347e-01  6.7174e-01 -3.5661e-01  2.9379e-01  6.5760e-01  2.7461e-01
 -1.6782e-01  7.4157e-01 -1.8808e-01 -2.6026e-01  7.5731e-02 -9.0451e-02
  6.4726e-01 -4.3893e-01  5.0880e-01 -7.7293e-02  5.7238e-01 -4.1506e-01
 -1.7192e-01 -4.7200e-01 -4.6325e-01 -4.7012e-01 -8.8982e-02  2.0793e-01
 -5.3762e-01  8.6832e-02  2.4036e-02 -2.4743e-01 -5.4938e-01  1.0756e-01
  3.1189e-02  4.0283e-01  2.7299e-01  8.2138e-02 -4.1979e-01 -2.4956e-01
  3.2222e-01 -1.3480e-01 -5.0042e-02  2.7965e-01 -3.7973e-01  2.2936e-01
 -3.3725e-01 -2.8101e-01 -6.6812e-02 -3.0611e-01 -2.7369e-01 -1.5595e-02
  1.1607e-02  4.0050e-03 -1.3585e-01 -5.7378e-01 -3.7173e-02  4.6293e-01
  4.7262e-01  1.1956e-01 -6.1059e-01 -4.6208e-01  2.2550e-02 -1.4379e-01
  6.3396e-03  3.0486e-01  4.0000e-01  8.8643e-03  3.6006e-01  2.8017e-01
  9.7682e-02  2.5157e-01  5.0058e-02 -2.6697e-01 -5.4235e-02 -3.5744e-01
 -1.3092e-01 -3.6929e-01  1.4833e-01 -3.0892e-01]"
18,homedepot,"[-0.19394    0.85912    0.19117    0.29306   -0.34122    0.55034
  0.48199   -0.19765   -0.28177    0.38735    0.16489    0.40382
 -0.3527    -0.036871  -0.27071    0.48713    0.071423  -0.42946
  0.079375  -0.13243    0.16299    0.49916   -0.74305   -0.0052889
 -0.043344   0.38071   -0.88156    0.0063778 -0.53635   -0.039974
  0.66948   -0.37123    0.31408    0.19355    0.54375   -0.25077
 -0.17546   -0.47755   -0.0294     0.063224   0.46668   -0.11938
 -0.0078758 -0.084492   0.16178    0.17895    0.002458  -0.055507
  0.26818    0.25966   -0.066414   0.085221  -0.1014    -0.59197
  0.090929   0.88741    0.14012    0.75959    0.42412   -0.68812
 -0.17285   -0.14587    0.34292   -0.49819   -0.77476   -0.30719
  0.047971  -0.66385   -1.088      0.35541    0.27026    0.20875
 -0.62082    0.11158   -0.43782   -0.19295    0.78326   -0.91541
  0.65792    0.35496   -0.39428    0.15308    0.789     -0.36172
  0.086919  -0.078398   0.023849  -0.1619    -0.37135    0.38733
 -0.34957    0.74584    0.46588   -0.2734    -0.0054859 -0.11624
  1.0745     0.38228   -0.19478    0.080763 ]"
19,e.williams,"[-0.085036   0.010718  -0.37505    0.43944   -0.038736  -0.3345
  0.33929    0.0095358  0.66772   -0.78411    0.080691   0.011735
 -0.66991    0.41047    0.11128    0.25563    0.094562   0.14401
 -0.29502   -0.063465  -0.20148    0.030497   0.083432   0.25427
  0.61983    0.56942   -0.24223    0.66036   -0.1407     0.47856
  0.14887   -0.25187    0.39089    0.09844    0.09769    0.31009
  0.26102    0.12529   -0.01546    0.52543    0.52867    0.071683
  0.27518    0.24611   -0.042475   0.097131  -0.64274   -0.16921
  0.33054    0.14143   -0.0039418 -0.27213   -0.14727   -0.41312
 -0.043437   0.28968   -0.020005   0.13809   -0.42899    0.47651
  0.27793   -0.96439   -0.10355   -0.30896   -0.042019  -0.26772
 -0.4764     0.34031   -0.49637    0.11781   -0.10734   -0.068556
  0.048241  -0.37499    0.67426    0.3857     0.23144    0.28354
  0.24465    0.20104   -0.19705    0.064325  -0.43761   -0.40187
  0.87989   -0.27832   -0.1802     0.55603   -0.3383    -0.031692
 -0.11762    0.15833    0.019454  -0.28864    0.17407   -0.52398
 -0.096687  -0.076645  -0.30499    0.25221  ]"
20,zetcher,"[-0.30087  -0.44809  -0.39709  -0.052099  0.32059  -0.33433   0.33889
 -0.17225   0.10231  -0.39098  -0.59748  -0.00495  -0.45811  -0.20724
 -0.15244   0.20307  -0.14893   0.39653   0.15145  -0.055207 -0.39056
 -0.33962   0.42791   0.27492  -0.65262   0.46545   0.10221  -0.17286
  0.17642  -0.12603   0.54837  -0.10477  -0.44247  -0.55896   0.014649
 -0.12156   0.20586  -0.29347   0.18896   0.01526   0.11955   0.64674
  0.1058    0.47437  -0.14855   0.43816   0.19363   0.064158  0.025485
  0.21288   0.40133  -0.595    -0.70807  -0.84047   0.53571   0.74484
  0.042246  0.27285  -0.44173  -0.10516   0.59508  -0.42069   0.5576
 -0.37344  -0.63143  -0.060649  0.041328  0.52508  -0.19471   0.045536
  0.42727   0.26055  -0.47837   0.062161  0.053198 -0.30547  -0.16342
  0.47782   0.47188   0.38524  -0.24328  -0.76857   0.11164  -0.32004
  0.78272   0.12477   0.27069   0.28159   0.016324 -0.26372   0.57435
 -0.14698   0.61872  -0.22268   0.13466   0.30582   0.41132   0.39892
 -0.73089   0.71117 ]"
21,ccarpenter,"[-1.5362e-01  5.5464e-01 -4.8965e-01  2.0033e-01 -1.2358e-01  5.6452e-01
 -9.9469e-02 -9.3278e-01 -7.9099e-01 -5.5352e-01 -6.8550e-02 -2.5898e-01
 -1.0718e-01  4.5056e-01 -3.1760e-01  3.7768e-01 -1.0865e-01 -3.1767e-01
 -5.2592e-01  3.3772e-01 -6.1693e-01 -5.0557e-02 -7.5080e-02 -6.9223e-02
 -3.9231e-03 -1.9853e-01 -1.6619e-01  3.3121e-01  3.7606e-02 -6.2125e-02
 -4.9325e-02  2.4459e-01 -2.0040e-03  2.0091e-01 -6.8706e-01  2.1819e-01
  8.8160e-02  3.6095e-01 -3.4838e-01  1.9107e-01  7.3278e-01 -2.3981e-01
 -1.3426e-01 -1.9179e-01  4.7720e-02 -1.0760e-01 -4.9740e-01  1.6315e-01
  5.6524e-01 -7.3938e-02  3.7893e-01  4.2529e-01 -3.2469e-02 -6.3150e-02
 -2.1892e-01  8.5354e-03 -1.2654e-01  1.0589e-01 -9.0085e-01 -8.3631e-01
  2.7277e-02 -3.2057e-01  3.7237e-01  8.4276e-02 -3.3327e-01 -2.8391e-01
 -5.2377e-01 -1.0359e-01 -2.6321e-01 -1.6083e-02 -4.0529e-01 -1.8006e-01
 -1.0099e-01 -3.5267e-01  5.9940e-01 -4.0365e-01 -1.5279e-01  7.7375e-02
  1.8404e-01 -6.3292e-02 -1.0255e+00 -9.4500e-02  2.0512e-01  7.5929e-01
 -1.3358e-01  1.7911e-01  4.8328e-02 -5.0252e-01  5.9394e-01 -4.7116e-04
  2.5208e-02 -5.5594e-01 -1.3983e-02  2.3949e-01  1.1559e-01 -7.1145e-01
  1.6474e-01 -2.8813e-01 -2.5598e-01 -9.7710e-01]"
