,word,values_
11,sub-roman,"[ 0.23324   0.33108  -0.24343   0.58851  -0.26675  -0.5845   -0.26159
 -0.15903  -0.21551   0.14766  -0.53063   0.030896 -0.419     0.43043
 -0.14021   0.28024  -0.5734   -0.53767  -0.11666  -0.64022   0.044587
  0.19528  -0.26047  -0.3569    0.50017  -0.41455   0.63423   0.30193
  0.13633  -0.032986 -0.11534  -0.36715  -0.05833  -0.82858   0.23321
  0.23601  -0.23302  -0.12584   0.039783 -0.14842  -0.28771   0.3738
  0.21287   0.76983  -0.13481   0.085736  0.57967   0.20475   0.72478
 -0.10282   0.86617   0.43226  -0.060167 -0.68058  -0.24461   0.50009
 -0.5255   -0.14799   0.072409  0.3137    0.016489 -0.28374   0.054265
 -0.3132    0.059285  0.53374  -0.87758  -0.71347  -0.076874 -0.38321
 -0.005664  0.4194   -0.53783   0.95655   0.046696 -0.11966   0.063338
 -0.11643   0.080542  0.48739  -0.32157   0.33672   0.72878   0.51249
  0.32196   0.56293  -0.24544  -0.066062 -0.067431  0.11096  -0.1661
 -0.029815  0.27148  -0.36944   0.32508  -0.43136   0.27258   0.20769
 -0.72632  -0.21814 ]"
12,ditmas,"[ 0.90828   -0.29956   -0.28215    0.5908     0.41379   -0.23268
  0.19361    0.27362   -0.17271   -0.40294    0.022483   0.22862
 -0.55783   -0.83006    0.20456    0.41181    0.12745    0.29066
 -0.091765  -0.43871   -0.08262    0.22832    0.42378   -0.36513
  0.056961   0.28223   -0.0040979  0.20981   -0.07968    0.20022
 -0.308      0.044777   0.51177    0.2511     0.15605    0.27618
 -0.0075881 -0.26646   -0.061604  -0.11838    0.6555     0.20455
 -0.12801    0.21996   -0.10855    0.49647    0.64425    0.43497
  0.17968    0.26639    0.6034    -0.493     -0.22057   -0.88916
  0.44498    0.40039    0.018914  -0.033225  -0.65096   -0.29184
 -0.89768    0.4605     0.38484   -0.22286   -0.39719   -0.082914
  0.14717   -0.037643  -0.3236     0.019139   0.14107   -0.28811
 -0.21641   -0.14062   -0.023232  -0.070079   0.42431    0.093415
  0.80515   -0.042985  -0.7483     0.24727   -0.028638   0.0082147
  0.3696     0.47435   -0.36635   -0.19207    0.1743     0.36503
 -0.28407   -0.64008    0.045863  -0.37771    0.20119   -0.41765
  0.13572    0.30765   -0.17492    0.18531  ]"
13,miscarries,"[ 0.066858  -0.035332  -0.35199    0.56014   -0.062177   0.33561
  0.14188    0.5743     1.1981    -0.19088   -0.050067   0.79677
  0.099123  -0.018497  -0.18392    0.15659   -0.75128    0.0034008
  0.51635   -0.38053   -0.58962   -0.17328    0.081085   0.37609
  0.10826    0.69376   -0.67048   -0.72641    0.16084    0.18771
 -0.11904    0.1278    -0.075974   0.111     -0.26987   -0.57024
 -0.42638   -0.3856    -0.098104  -0.32274   -0.051886   0.16983
 -0.23502    0.27172   -0.31497    0.4161     0.1913    -0.061254
  0.38695    0.59065   -0.20506   -0.24693   -0.019184   0.30425
  0.30398    0.51451   -0.23449    0.034878  -0.41623   -0.55562
  0.4178     0.012432   0.23812    0.015443  -0.3943     0.53102
 -0.34865   -0.39686    0.075603   0.12625    0.34241   -0.064359
  0.050075   0.61671    0.22592    0.76437   -0.16041   -0.67272
  0.59234   -0.27228   -0.37277   -0.067678   0.5422     0.10368
  0.31298   -0.6426     0.30263    0.050162  -0.25922    0.50453
  0.20161   -0.32936    0.42833   -0.37685    0.035741   0.49834
 -0.10723    0.85915   -0.50792    0.1622   ]"
14,yuanmou,"[ 1.1782    -0.12182    0.44045    0.35655    0.43461    0.14459
  0.65798    0.28133   -0.18966    0.10524   -0.50573    0.18387
 -0.084594   0.0065878  0.085028  -0.03585    0.63529   -0.23903
  0.48474    0.27639    0.3543    -0.20955   -0.12903   -0.37712
 -0.22541    0.18941    0.1866     0.18332   -0.24882    0.35101
  0.34498   -0.61197    0.89439   -0.58259   -0.2313    -0.41201
 -0.47782   -0.21441    0.69864   -0.083028  -0.099669  -0.010031
  0.10656    0.22456   -0.30059    0.61619    0.89264    0.14098
  0.39954    0.10343   -0.56994   -0.055747   0.15624   -0.23943
 -0.15535    0.8548    -0.88184   -0.053505  -0.32138   -0.035941
 -0.20771   -0.18767   -0.056506   0.20297   -0.22669    0.47269
 -0.10486    0.020991  -0.59372    0.17783    0.61969    0.46373
  0.20595    0.61506    0.3994     0.25848    0.57427   -0.24325
  0.67667    0.097086  -0.012257   0.85807    0.48245   -0.23808
  0.38345   -0.21502   -0.1587    -0.16348   -0.0036531  0.13172
  0.2504    -0.22073    0.037582  -0.38521    0.12562    0.015044
 -0.1963    -0.042719  -0.68831   -0.93993  ]"
15,dì,"[-0.1131   -0.10864   0.26449   0.33646  -0.63316  -0.11019   0.33311
  0.046203  0.27233  -0.50121   0.23939  -0.16466  -0.27192   0.23306
 -0.020225  0.25387  -0.18311   0.036454 -0.065462  0.086417  0.43583
  0.24818  -0.98586   0.17671  -0.23561   0.32813   0.080217  0.26703
  0.048899  0.47984  -0.24457  -0.50579  -0.19031  -0.2072    0.11723
 -0.29455   0.38928  -0.29388   0.3162   -0.18579  -0.12347   0.30265
  0.24782   0.51931   0.21824  -0.60686  -0.60363   0.12865  -0.060371
  0.56853  -0.20824  -0.15072  -0.35855  -0.26838  -0.12207   0.62946
  0.52043   0.46139  -0.81742  -0.57164  -0.24363  -0.35736  -0.56765
 -0.28929  -0.23325  -0.096833 -0.60256  -0.78703  -0.20334   0.1686
  0.38603   0.32299   0.15251   0.16675   0.079587  0.07145   0.074245
  0.39562   0.54043   0.13474  -0.49301  -0.75744  -0.10179   0.26468
  0.49218   0.53279   0.17058   0.15839  -0.05082   0.27959  -0.21916
 -0.099531  0.57308  -0.49804   0.44537   0.044987 -0.042235 -0.096749
 -0.70754  -0.33841 ]"
16,saprotrophic,"[-0.68805    0.24841   -0.24289   -0.093625  -0.24422    0.0078561
 -0.1287    -0.40744    0.30451    0.051944  -0.064195   0.099
  0.79702   -0.11005   -0.20785    0.12333   -0.38681   -0.1483
  0.31471    0.51548   -0.67996    0.19209   -0.10778   -0.058845
 -0.19474    0.2307     0.11488    0.22366   -0.48851    0.47381
 -0.36852   -0.42839    0.09506   -0.45491    0.30941    0.063574
 -0.41848   -0.36572    0.40774    0.011816   0.31437    0.27917
 -0.13203    0.129     -0.072594  -0.088953   0.3637     0.49986
 -0.60004   -0.4082     0.2405    -0.21965   -0.29313   -0.28651
  0.23303    1.041      0.2353    -0.20802   -0.2469    -0.16661
  0.14504   -0.13549    0.14408   -0.2991     0.22648    0.26704
 -0.53284    0.13407   -0.026683  -0.55641   -0.14355   -0.15905
 -0.20175    0.068514  -0.27295    0.6527     0.19563   -0.64611
  0.36471    0.19391   -0.54007   -0.43036    0.13204    0.014298
  0.35538   -0.55619    0.36031    0.0054644 -0.50414   -0.26293
 -0.3917    -0.061027   0.073984  -0.25335    0.017651  -0.21075
  0.069068  -0.54922   -0.13851   -0.38664  ]"
17,re-buried,"[-0.13506    0.094544  -0.66279    0.62746   -0.17912    0.15496
  0.35854   -0.23662    0.26191    0.021395  -0.17439    0.9861
  0.69467   -0.017858  -0.14393   -0.32333   -0.14952    0.49098
  0.18004   -0.61532   -0.080571   0.3713     0.20771    0.055863
 -0.06273   -0.51528    0.2231     0.32432    0.43045    0.15498
 -0.11607   -0.77945   -0.51754    0.36637    0.017491   0.37223
 -0.32294   -0.88904   -0.36043   -0.10709    0.26626    0.0052052
 -0.1445    -0.27532    0.19465   -0.10349    0.42932    0.91935
 -0.12383   -0.23167    0.29511   -0.2644     0.12559   -0.049985
  0.22979    0.75738   -0.40805   -0.34339   -0.63472   -0.42798
  0.050861   0.55021    0.30324    0.27076   -0.39861   -0.4181
  0.37289    0.066378   0.1227     0.56882    0.01307   -0.097124
  0.378      0.1518     0.32264   -0.028768  -0.0095709 -0.21205
  0.88235   -0.33392   -0.6946     0.59515    0.049698   0.32472
  0.45267   -0.61581    0.32255    0.038589  -1.0067     0.064667
 -0.28453    0.31415    0.046219   0.65318    0.14704   -0.20839
  0.08848    0.42033   -0.35228    0.087073 ]"
18,dhammapada,"[ 0.32621   0.48244   0.13224  -0.20143   0.22525   0.1734   -0.16865
 -0.24454   0.072058 -0.33371  -0.12394   0.16108  -0.219     0.086446
 -0.041334  0.37168  -0.084024 -0.12202  -0.17826  -0.063818  0.56399
 -0.21141  -0.46146   0.11601  -0.44856   0.3169   -0.044225  0.61745
  0.12289   0.27626   0.075052 -0.42145   0.11013  -0.23738  -0.11237
  0.085875  0.39411  -0.2515    0.013431 -0.089191 -0.55533   0.18517
  0.035838  0.50372  -0.14125  -0.23898  -0.070857  0.35771  -0.043446
  0.59767  -0.084048  0.4858   -0.11789  -0.69508  -0.2357    0.53854
  0.36162  -0.19305  -0.5098   -0.010444 -0.069433 -0.23182  -0.20431
 -0.27057  -0.50237   0.37132  -0.55065  -0.023458 -0.45621  -0.040714
  0.27127   0.68401   0.56593   0.58106   0.18519   0.35176   0.15205
  0.19418   0.45954  -0.090691 -0.31422  -0.32969  -0.22366  -0.30461
  0.18369   0.2158   -0.30839  -0.62802   0.48196   0.28991   0.029031
  0.45387  -0.051392  0.071143  0.15612  -0.36318   0.25258   0.046978
 -0.64265   0.54483 ]"
19,thiourea,"[-0.20556    0.10155    0.24269   -0.082227   0.16214   -0.24706
  0.073281  -0.0064623  0.12243    0.11619    0.020536  -0.12335
 -0.47962    0.32177   -0.48739    0.32333   -0.22528   -0.36004
  0.067038  -0.51174   -0.16226   -0.52831   -0.3841    -0.19275
 -0.28879   -0.34478    0.18327    0.58246   -0.19927    0.03864
 -0.081844   0.3003    -0.11655   -0.26852    0.36068   -0.25657
  0.15955    0.30415    0.1524    -0.308      0.27807    0.15092
  0.10971    0.4804    -0.11686   -0.15105   -0.086199   0.26064
 -0.66759   -0.083403  -0.3007     0.091366  -0.2445    -0.38509
  0.12727    0.53903   -0.12368   -0.13243   -0.494     -0.30066
  0.43198   -0.30334    0.040647  -0.10655   -0.22823   -0.086835
  0.17463   -0.60133    0.0082563 -0.67382   -0.43656   -0.37574
  0.069058   0.40141   -0.28481   -0.48334    0.030557  -0.37012
  0.36027    0.30317   -0.045901  -0.32308   -0.17039   -0.10093
  0.20547    0.49056    0.38714   -0.18642   -0.1211     0.032018
 -0.4159     0.30582   -0.45795   -0.769      0.91264   -0.020283
  0.69526    0.20244   -0.055958   0.30627  ]"
20,rdcs,"[ 0.089706  -0.072585  -0.3464    -0.35154   -0.18577   -0.42931
  0.088605   0.15558    0.27385   -0.44221    0.18623   -0.025614
  0.30327    0.49769   -0.035971  -0.19244    0.13348    0.10464
  0.0041888 -0.10086    0.049711  -0.17594   -0.12387    0.11401
 -0.29256   -0.85104   -0.23674    0.26303   -0.1358     0.51574
  0.22536   -0.29927   -0.30189   -0.28284    0.34938    0.08106
  0.069789   0.21826    0.61517    0.61346    0.33602    0.15551
 -0.34079    0.32007    0.52083   -0.19451   -0.02634   -0.3694
 -0.24622    0.20276    0.030703   0.058481   0.042448   0.097484
  0.69624    1.1569     0.044872   0.020636  -0.49659   -0.22253
 -0.34892   -0.17613    0.29551    0.6941    -0.49856   -0.052329
 -0.60509   -0.35601   -0.21112   -0.38151    0.22328    0.15306
  0.13636   -0.21863   -0.27319   -0.22177    0.19118   -0.019973
  0.41771   -0.37494   -0.43358   -0.44364    0.40465   -0.061138
  0.054928   0.55769    0.041907   0.086375  -0.31927    0.43627
 -0.27574    0.27073   -0.014885  -0.19488   -0.12784   -0.2075
  0.015404   0.53591   -0.033199  -0.16335  ]"
21,metacognition,"[ 0.26501    0.097842   0.36096    0.30613    0.040423   0.11583
  0.0053954 -0.12972    0.31589   -0.27379   -0.35717    0.17602
 -0.1271    -0.012138   0.12866   -0.019398  -0.27584    0.39086
  0.1189     0.25694   -0.39079   -0.16626   -0.27991   -0.11785
 -0.6359    -0.1247     0.14405    0.27202   -0.35049    0.16259
 -0.492      0.33531   -0.26334   -0.36002    0.24789   -0.13342
 -0.21293    0.084645   0.026533   0.10971    0.19161    0.2365
  0.19183    0.086311  -0.41715   -0.41687    0.28765    0.32952
 -0.11899    0.052208   0.079313   0.049169  -0.39619   -0.1392
  0.066466   0.62635    0.37791   -0.17128   -0.68233   -0.42867
  0.2524    -0.14876    0.28991   -0.41629   -0.074831   0.46992
 -0.066799  -0.53363    0.13627   -0.021653   0.15039    0.21388
  0.28694    0.10388   -0.22118    0.090066   0.12829    0.058505
  0.35067    0.24995   -0.35898    0.011608  -0.22457   -0.25965
  0.46389    0.18998    0.065928   0.12024   -0.38777    0.65054
 -0.40557   -0.088208  -0.039059  -0.29954    0.52707   -0.094132
  0.10326   -0.16982    0.11873    0.2496   ]"
22,lanzone,"[-0.5859    -0.31513   -0.28991   -0.32267    0.081943  -0.73022
 -0.18704   -0.23114    0.45382   -0.6165    -0.24508    0.071576
  0.084421  -0.59822    0.13906   -0.1961    -0.12758    0.50549
  0.032919   0.25974   -0.1366     0.043194  -0.18467    0.080004
 -0.46871    0.33443   -0.068495   0.40079   -0.065178   0.087062
 -0.0071711 -0.31541   -0.22776   -0.38842   -0.043939  -0.27177
  0.14392   -0.72325    0.34819    0.38922   -0.12064    0.038176
  0.26748    0.441     -0.3059     0.43477   -0.17996   -0.13153
  0.24354    0.2953     0.055361  -0.18931   -0.027127  -0.52745
  0.35553    0.38025   -0.013918   0.14563   -0.66875   -0.15505
  0.081004  -1.0361     0.52064    0.030972  -0.50983   -0.15674
  0.17303    0.36546   -0.16503    0.10943    0.1491     0.098894
  0.21636    0.16948    0.34704   -0.16182   -0.19265   -0.51421
  0.030782   0.2911    -0.59033   -0.26506    0.27278   -0.36044
  0.75214   -0.165     -0.083308   0.029146  -0.19127    0.41515
  0.61078    0.18032    0.60573   -0.037664   0.2044    -0.20188
 -0.40643    0.32086   -0.22675    0.14876  ]"
23,lithospheric,"[ 0.2074     0.32523   -0.20629    0.18275   -0.27508   -0.42739
  0.10449   -0.1446     0.0063676  0.12878   -0.58961   -0.22443
  0.22076   -0.031686   0.23697    0.17868    0.13343   -0.40797
  0.65146   -0.87906   -0.63352    0.23519   -0.64163   -0.25934
  0.15892   -0.048383   0.36468    0.011227   0.25841   -0.28838
  0.65729   -0.26018   -0.093239  -0.40331   -0.55039    0.16455
 -0.37779   -0.32676   -0.042081   0.53781    0.45917   -0.10168
  0.36931   -0.33334   -0.67676    0.034809  -0.069741  -0.18517
 -0.31484    0.68132    0.25999    0.4017     0.032963  -0.23267
  0.6082     0.82128    0.31361   -0.14899   -0.54352    0.34757
  0.1168    -0.0087556  0.45897    0.050432   0.089348   0.4684
 -0.081055  -0.36462   -0.19664   -0.82034   -0.50783    0.34278
  0.55873    0.4328    -0.29144    0.23867   -0.34227    0.079067
  0.56184    0.13292   -0.56328    0.39233   -0.018813  -0.087502
  0.54314    0.091545   0.18133    0.13368    0.095646   0.019362
  0.41655   -0.23971   -0.49565   -0.29795    0.23273   -0.73629
  0.56198   -0.27393   -0.02792    0.20726  ]"
